Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7),Close(t-8),Close(t-9),Close(t-10),Close(t-11),Close(t-12),Close(t-13),Close(t-14)
0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662,0.2569006283513253,0.2533110927344868,0.25487331130531454,0.24438723042824373,0.244819320177996,0.25450770763958985
0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662,0.2569006283513253,0.2533110927344868,0.25487331130531454,0.24438723042824373,0.244819320177996
0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662,0.2569006283513253,0.2533110927344868,0.25487331130531454,0.24438723042824373
0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662,0.2569006283513253,0.2533110927344868,0.25487331130531454
0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662,0.2569006283513253,0.2533110927344868
0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662,0.2569006283513253
0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137,0.2749481203143662
0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767,0.26145400279728137
0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626,0.27217285975033767
0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787,0.29507268420633626
0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927,0.303979959889787
0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945,0.3160116727148927
0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161,0.35707522511541945
0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532,0.4020773301757161
0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254,0.3923722065275532
0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795,0.39491484057937254
0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275,0.44177812724295795
0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243,0.46783539756604275
0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698,0.6592438330667243
0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017,0.6485582939375698
0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176,0.6808475428227017
0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176,0.745957625152176
0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505,0.8073785225061176
0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354,0.9645700414343505
0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124,0.9037639608811354
0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998,0.9733277633124124
0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713,0.9999999999999998
0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347,0.9870046078804713
0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809,0.8887079289062347
0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807,0.656983729973809
0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609,0.7308516887305807
0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816,0.7234731542593609
0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658,0.6734690083514816
0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383,0.6401827573625658
0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777,0.7088823802943383
0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224,0.7658495575464777
0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822,0.778097160697224
0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733,0.8456999776172822
0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007,0.8786206249404733
0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855,0.7991192219126007
0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448,0.8107021088013855
0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952,0.7540673669548448
0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035,0.8455837416357952
0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424,0.8584960610485035
0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522,0.7758038943296424
0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053,0.7585209275219522
0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354,0.6428084641212053
0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505,0.6329040317847354
0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895,0.7039302438934505
0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273,0.732530143282895
0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624,0.6242459642508273
0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887,0.6462318593098624
0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452,0.5621104511736887
0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094,0.5489820819006452
0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126,0.578030662648094
0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389,0.49648520638764126
0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226,0.5058744762675389
0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009,0.45164939131930226
0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257,0.515778908604009
0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198,0.6326714052725257
0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072,0.7292728885224198
0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062,0.7740423670705072
0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251,0.7649522147723062
0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936,0.7611632159179251
0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619,0.734823414635936
0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335,0.7122891938456619
0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163,0.9499293630226335
0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057,0.8665225755951163
0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718,0.7643705662317057
0.33392603796064235,0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088,0.7254507263933718
0.3625924284195743,0.33392603796064235,0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155,0.6627337143394088
0.5127710165423118,0.3625924284195743,0.33392603796064235,0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917,0.7145159741292155
0.5036808592586517,0.5127710165423118,0.3625924284195743,0.33392603796064235,0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813,0.7249521505595917
0.4611549021661461,0.5036808592586517,0.5127710165423118,0.3625924284195743,0.33392603796064235,0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234,0.7944494619213813
0.43702529454491823,0.4611549021661461,0.5036808592586517,0.5127710165423118,0.3625924284195743,0.33392603796064235,0.5139177270007207,0.4823265171869118,0.5016036377659463,0.5247029204740286,0.6117324117785101,0.6107020918508241,0.6686331029466217,0.7003738715512786,0.6703780485684234
