Close,Close(t-1),Close(t-2),Close(t-3),Close(t-4),Close(t-5),Close(t-6),Close(t-7),Close(t-8),Close(t-9),Close(t-10),Close(t-11),Close(t-12),Close(t-13),Close(t-14)
-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497,-0.8488927426853174,-0.8646484800987233,-0.8577913519875425,-0.9038184581178835,-0.9019218638609034,-0.8593961153801984
-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497,-0.8488927426853174,-0.8646484800987233,-0.8577913519875425,-0.9038184581178835,-0.9019218638609034
-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497,-0.8488927426853174,-0.8646484800987233,-0.8577913519875425,-0.9038184581178835
0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497,-0.8488927426853174,-0.8646484800987233,-0.8577913519875425
0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497,-0.8488927426853174,-0.8646484800987233
0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497,-0.8488927426853174
1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598,-0.7696759373118497
1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456,-0.828906376822598
1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537,-0.7818575344230456
2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065,-0.6813421309125537
1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998,-0.6422449574289065
2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489,-0.5894335277228998
2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316,-0.4091911181339489
2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013,-0.21166101227445316
1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889,-0.25426022177882013
0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854,-0.2430997044486889
1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921,-0.03740021632076854
1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412,0.07697433034614921
0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238,0.9171334401520412
0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679,0.8702308414287238
1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576,1.011959739262679
1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549,1.2977508469859576
1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413,1.5673488211263549
1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783,2.2573178199655413
1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963,1.9904184935343783
1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261,2.295758549067963
1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965,2.412832399932261
1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817,2.355791042030965
1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257,1.9243322607716817
1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511,0.9072130508147257
1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847,1.231445566011511
1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516,1.1990585767087847
0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533,0.9795727499599516
0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574,0.833467658371533
1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508,1.1350145253911574
1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622,1.3850635517212508
0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601,1.4388226001846622
0.8600192995981689,0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228,1.7355551989092601
0.49078077993504715,0.8600192995981689,0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544,1.8800555271050228
0.4331557384221616,0.49078077993504715,0.8600192995981689,0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521,1.5310958387741544
0.5606602012117037,0.4331557384221616,0.49078077993504715,0.8600192995981689,0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936,1.581937213199521
0.2027284425549473,0.5606602012117037,0.4331557384221616,0.49078077993504715,0.8600192995981689,0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697,1.3333473630739936
0.2439412585073246,0.2027284425549473,0.5606602012117037,0.4331557384221616,0.49078077993504715,0.8600192995981689,0.7635154544423014,1.2388128948276802,1.1132778527135712,0.8015187654923078,0.8449928111015025,1.3528956106302736,1.4287566455421965,1.7917217207057279,1.7350449982042697
